url,AKA,Appeared in,BasicTraits,Gender,Hits,Japanese Name,┗ AfterAvalon le Fae,┗ Costume 1,┗ Costume 1 ~ 2,┗ Costume 1 ~ 3,┗ Costume 2,┗ Costume 3,┗ Default,┗ Except Paladin,┗ London Demon Pillar,┗ Paladin,┗ Sesshōin Kiara,┗ Stage 1,┗ Stage 1 / Costume 1,┗ Stage 1 ~ 2,┗ Stage 1 ~ 3,"┗ Stage 1, 3","┗ Stage 1, 3, Costume 1","┗ Stage 1, Costume 1",┗ Stage 1-2,┗ Stage 2,┗ Stage 2 ~ 3,┗ Stage 2 ~ 3 / Costume 1,┗ Stage 2-3,┗ Stage 3,┗ Stage 3 / Costume 1,┗ Stage 3 / Costume 3,┗ Super Aoko,┗Avalon le FaeNPC,┗Jekyll,┗S I NNPC,┗ShimosaNPC,┗TraumNPC,┗Yuga KshetraNPC
https://fategrandorder.fandom.com/wiki/Mordred_(Rider),"AKA:Also Known AsMiss Surfer Mor, Miss Su-Mor",,"Artoria Face,Dragon,Hominidae Servant,Humanoid,Round Table Knight,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,33|22|11|44,モードレッド,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Sc%C3%A1thach_(Assassin),,,"Hominidae Servant,Humanoid,King,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,33|33|33|55,スカサハ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Kiyohime_(Lancer),,,"Child Servant,Dragon,Hominidae Servant,Humanoid,Serpent,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,22|22|66|55,清姫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Martha_(Ruler),AKA:Also Known AsSaint Martha (Ruler),,"Hominidae Servant,Humanoid,Servant,Summer Mode Servant,Weak to Enuma Elish",Female,44|33|11|55,マルタ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Illyasviel_von_Einzbern,AKA:Also Known AsIllyaIllyaBattle Name,,"Child Servant,Costume-Owning,Hominidae Servant,Humanoid,Illya,Living Human,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|55|11|55,イリヤスフィール・フォン・アインツベルン,,,,,,,,,,,,,,,,,,,,,,Levitating Servant,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Chloe_von_Einzbern,"AKA:Also Known AsChloeChloeBattle Name, Kuro",,"Child Servant,Hominidae Servant,Humanoid,Living Human,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|66|22|44,クロエ・フォン・アインツベルン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Elizabeth_B%C3%A1thory_(Brave),"AKA:Also Known AsElizabethElizabethBattle Name, Brave-Eliza, Elizabeth Bathory (Brave),Elisabeth Báthory (Brave)Elisabeth Báthory (Brave)NA Localization",,"Dragon,Elizabeth,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|33|11|55,エリザベート・バートリー〔ブレイブ〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Cleopatra,AKA:Also Known AsThe Last Pharaoh,,"Divinity,Hominidae Servant,Humanoid,King,Levitating Servant,Serpent,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|22|33|66,クレオパトラ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Vlad_III_(EXTRA),"AKA:Also Known AsVlad IIIVlad IIIBattle Name, Vlad the Impaler, Vlad Ţepeş, Count Dracula",,"Defender,Hominidae Servant,Humanoid,King,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|22|33|55,ヴラド三世〔EXTRA〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Jeanne_d%27Arc_Alter_Santa_Lily,"AKA:Also Known AsJoan of Arc,Jeanne Alter Santa LilyJeanne Alter Santa LilyBattle Name",,"Artoria Face,Child Servant,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|33|11|55,ジャンヌ・ダルク・オルタ・サンタ・リリィ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Ishtar,"AKA:Also Known AsGoddess of Venus(金星の女神,Kinsei no Megami??)Inanna, Mistress of Heaven,Tohsaka Rin(遠坂凛,Tōsaka Rin??)",,"Divinity,Hominidae Servant,Humanoid,Immune to Pigify,Levitating Servant,Living Human,Pseudo-Servant,Servant,Seven Knights Servant,Spaceflight-able Servant,Weak to Enuma Elish",Female,44|44|11|77,イシュタル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Enkidu,"AKA:Also Known AsChains of Heaven(天の鎖,Ten no Kusari??), Kingu",,"Costume-Owning,Feminine Looking,Humanoid,Non-Hominidae Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Unknown,44|55|11|66,エルキドゥ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Quetzalcoatl,"AKA:Also Known AsFeathered Serpent, Winged Serpent, Great Firebird of the Sun, Wind of Mesoamerica, Coatl",,"Divine Spirit,Divinity,Hominidae Servant,Humanoid,Immune to Pigify,King,Riding,Serpent,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|22|33|55,ケツァル・コアトル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Gilgamesh_(Caster),"AKA:Also Known AsSovereign of Magic Wands(魔杖の支配者,Majō no Shihai-sha??)Sage King(賢王,Ken-ō??)",,"Costume-Owning,Divinity,Hominidae Servant,Humanoid,King,Loved One,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,22|55|66|55,ギルガメッシュ,,Summer Mode Servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Medusa_(Lancer),"AKA:Also Known AsMedousiana, Medusa Lily, Anna, Ana",,"Child Servant,Divine Spirit,Divinity,Humanoid,Non-Hominidae Servant,Serpent,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|44|11|55,"メドゥーサ,アナアナAlias in Babylonia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Gorgon,AKA:Also Known AsMedusa,,"Animal Characteristics Servant,Demonic Beast Servant,Divine Spirit,Humanoid,Non-Hominidae Servant,Serpent,Servant,Weak to Enuma Elish",Female,33|55|33|55,ゴルゴーン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Jaguar_Man,"AKA:Also Known AsJaguar WarriorJaguar WarriorNA Localization,Taiga Fujimura(藤村大河,Fujimura Taiga??)",,"Animal Characteristics Servant,Divinity,Hominidae Servant,Humanoid,Living Human,Pseudo-Servant,Servant,Seven Knights Servant,Weak to Enuma Elish,Wild Beast",Female,22|22|44|66,ジャガーマン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Tiamat,"AKA:Also Known AsFemme Fatale(ファム・ファタール??), Beast II, Goddess of Beginning, Nammu, Mother of Genesis",,"Divine Spirit,Divinity",Female,11|11|11|11,ティアマト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Merlin,AKA:Also Known AsMagus of Flowers,,"Costume-Owning,Hominidae Servant,Humanoid,Round Table Knight,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|22|55|66,マーリン,,Summer Mode Servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Goetia,"AKA:Also Known AsKing of Demon Gods Goetia(魔神王ゲーティア??)King of Demon Gods Goetia(魔神王ゲーティア??)Tooltip forKing of Demon Gods Goetia(魔神王ゲーティア??)ⓘBattle Name, Beast I",,King,None,AoE10AoE10|99|AoE1AoE1|11,ゲーティア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Solomon,"AKA:Also Known AsKing Solomon(ソロモン王??)King Solomon(ソロモン王??)Tooltip forKing Solomon(ソロモン王??)ⓘBattle Name, True Solomon, King of Magic,Romani Archaman",,"Humanoid,Non-Hominidae Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,11|11|11|11,ソロモン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Miyamoto_Musashi,"AKA:Also Known AsFlower of Tengen(天元の花,Tengen no Hana??), Shinmen Musashi no Kami Fujiwara no HarunobuBennosuke (弁之助), Niten Dōraku (二天道楽), Shinmen Takezō,DATA LOST",,"Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|33|22|44,宮本武蔵;新免武蔵守藤原玄信新免武蔵守藤原玄信Saint Graph name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/%22The_Old_Man_of_the_Mountain%22,"AKA:Also Known AsKing Hassan,""First Hassan""""First Hassan""NA Localization, Hassan-i Sabbah, Grand Assassin",,"Hominidae Servant,Humanoid,Loved One,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,55|33|11|66,“山の翁”,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Mysterious_Heroine_X_(Alter),"AKA:Also Known AsHeroine X AlterHeroine X AlterBattle Name, MHX Alter, MHXA, Ecchan",,"Arthur,Artoria Face,Dragon,Enuma Elish Nullification,Hominidae Servant,Humanoid,King,Round Table Knight,Servant,Seven Knights Servant,Spaceflight-able Servant",Female,33|22|44|55,謎のヒロインＸ〔オルタ〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/James_Moriarty,"AKA:Also Known AsArcher of ShinjukuArcher of ShinjukuBefore True Name Reveal,MoriartyMoriartyBattle Name, Professor Moriarty, TheNapoléonof Crime, Sherlock Holmes Rival",,"Costume-Owning,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|44|55|66,ジェームズ・モリアーティ;新宿のアーチャー新宿のアーチャーBefore True Name Reveal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/EMIYA_(Alter),"AKA:Also Known AsEmiya (Alter)Emiya (Alter)NA Localization,Emiya Shirou(衛宮士郎,Emiya Shirō??),EMIYA AlterEMIYA AlterBattle Name, Detroit Emiya, Demiya, Edgemiya, Edgy Emiya",,"Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|44|44|55,エミヤ〔オルタ〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Hessian_Lobo,"AKA:Also Known AsAvenger of ShinjukuAvenger of ShinjukuBefore True Name Reveal,Rider of Shinjuku(新宿のライダー??), King of Currumpaw (Wolf), Hesse, headless knight",,"Animal Characteristics Servant,Demonic Beast Servant,Fairy Tale Servant,Humanoid,Non-Hominidae Servant,Servant,Weak to Enuma Elish,Wild Beast",Male,33|22|22|55,ヘシアン・ロボ;新宿のアヴェンジャー新宿のアヴェンジャーBefore True Name Reveal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Yan_Qing,"AKA:Also Known AsAssassin of ShinjukuAssassin of ShinjukuBefore True Name Reveal, Langzi (Wanderer / Prodigal), Ensei, Shinshin-san, Doppelgänger",,"Costume-Owning,Hominidae Servant,Humanoid,Loved One,Mount Liang,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|33|11|55,燕青;新宿のアサシン新宿のアサシンBefore True Name Reveal,,Summer Mode Servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Arthur_Pendragon_(Prototype),"AKA:Also Known AsArthurArthurBattle Name, Knight of Sky Silver, Proto Saber, Red Dragon, King of Knights, King Arthur, Artorius",,"Arthur,Costume-Owning,Dragon,Hominidae Servant,Humanoid,King,Loved One,Riding,Round Table Knight,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|22|11|55,アーサー・ペンドラゴン〔プロトタイプ〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Hijikata_Toshiz%C5%8D,AKA:Also Known AsHijikata ToshizoHijikata ToshizoNA Localization; Demon of the Battlefield; Berserker of Bakumatsu Period; Vice Captain of Shinsengumi,,"Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Shinsengumi,Weak to Enuma Elish",Male,33|22|22|33,土方歳三,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Chacha,AKA:Also Known AsYodo-dono(淀殿??),,"Child Servant,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|22|55|44,茶々,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Meltryllis,"AKA:Also Known AsMeltlilith, Alter Ego S,Artemis, Lotan, Sarasvati",,"Divinity,Goddess Servant,Humanoid,Immune to Pigify,Mechanical,Non-Hominidae Servant,Riding,Sakura Series,Servant,Weak to Enuma Elish",Female,44|22|11|66,メルトリリス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Passionlip,"AKA:Also Known AsAlter Ego M,Parvati,Brynhildr,Durga",,"Costume-Owning,Divinity,Goddess Servant,Humanoid,Immune to Pigify,Mechanical,Non-Hominidae Servant,Sakura Series,Servant,Weak to Enuma Elish",Female,44|33|11|55,パッションリップ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Suzuka_Gozen,"AKA:Also Known AsTate Eboshi, JK Saber",,"Divine Spirit,Divinity,Humanoid,Non-Hominidae Servant,Oni,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|33|33|44,鈴鹿御前,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/BB,AKA:Also Known AsMysterious Black Magus,,"Goddess Servant,Hominidae Servant,Humanoid,Immune to Pigify,Mechanical,Sakura Series,Servant,Weak to Enuma Elish",Female,44|33|11|44,ＢＢ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Sessh%C5%8Din_Kiara,"AKA:Also Known AsSessyoin KiaraSessyoin KiaraNA Localization, Sesshouin Kiara,Demonic Bodhisattva, Last Prophet,Beast III/R",,"Goddess Servant,Hominidae Servant,Humanoid,Servant,Weak to Enuma Elish",Female,33|33|11|55,殺生院キアラ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Beast_III/R,"AKA:Also Known AsHeaven's HoleHeaven's HoleBattle Name,Sesshōin Kiara,Demonic Bodhisattva, Pleasure Deva, Rapture",,"Enuma Elish Nullification,Humanoid",Female,33|11|22|33,ビーストⅢ／Ｒ; 殺生院キアラ; ヘブンズホール,,,,,,,,,,,Hominidae Servant,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Scheherazade,"AKA:Also Known AsCaster of Nightless CityCaster of Nightless CityBefore True Name Reveal,Caster of the Nightless CityCaster of the Nightless CityNA Localization (Before True Name Reveal), Shahrazad (Persian)",,"Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|33|44|44,シェヘラザード;不夜城のキャスター不夜城のキャスターBefore True Name Reveal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Wu_Zetian,"AKA:Also Known AsAssassin of Nightless CityAssassin of Nightless CityBefore True Name Reveal,Assassin of the Nightless CityAssassin of the Nightless CityNA Localization (Before True Name Reveal), Fūyā-chan, Nite Brite, Bu Sokuten, Wu Zhao",,"Child Servant,Hominidae Servant,Humanoid,King,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|33|33|33,武則天;不夜城のアサシン不夜城のアサシンBefore True Name Reveal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Penthesilea,"AKA:Also Known AsBerserker of El DoradoBerserker of El DoradoBefore True Name Reveal, Amazones CEO",,"Costume-Owning,Divinity,Hominidae Servant,Humanoid,King,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|22|22|55,ペンテシレイア;エルドラドのバーサーカーエルドラドのバーサーカーBefore True Name Reveal,,Spaceflight-able Servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Christopher_Columbus,"AKA:Also Known AsRider of ResistanceRider of ResistanceBefore True Name Reveal,Rider of the ResistanceRider of the ResistanceNA Localization (Before True Name Reveal),ColumbusColumbusBattle Name, Cristoforo Colombo, Cristóbal Colón, Cristóvão Colombo",,"Hominidae Servant,Humanoid,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|33|44|55,クリストファー・コロンブス;レジスタンスのライダーレジスタンスのライダーBefore True Name Reveal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Sherlock_Holmes,"AKA:Also Known AsThe One who Illuminates the Truth(真実を照らす者,Shinjitsu wo Terasu mono??), Holmes, Felp",,"Enuma Elish Nullification,Hominidae Servant,Humanoid,Servant",Male,33|33|44|55,シャーロック・ホームズ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Paul_Bunyan,"AKA:Also Known AsBunyanBunyanBattle Name,Berserker of Learning with Manga",,"Child Servant,Costume-Owning,Fairy Tale Servant,Giant,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|33|33|44,ポール・バニヤン,,"Animal Characteristics Servant,Bunny Servant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Nero_Claudius_(Caster),AKA:Also Known AsNeroNeroBattle Name,,"Artoria Face,Hominidae Servant,Humanoid,King,Riding,Roman,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,44|66|22|66,ネロ・クラウディウス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Frankenstein_(Saber),AKA:Also Known AsFranFranBattle Name,,"Hominidae Servant,Humanoid,Mechanical,Riding,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,33|44|55|55,フランケンシュタイン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Nitocris_(Assassin),AKA:Also Known AsMedjed(メジェド??),,"Divine Spirit,Divinity,Hominidae Servant,Humanoid,King,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,33|22|11|44,ニトクリス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Oda_Nobunaga_(Berserker),,,"Hominidae Servant,Humanoid,King,Nobunaga,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,33|22|66|55,織田信長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Artoria_Pendragon_(Rider_Alter),"AKA:Also Known AsAltria Pendragon Alter (Rider)Altria Pendragon Alter (Rider)NA Localization,Maid AlterMaid AlterBattle Name, Demonic Chief Maid, King of Maids",,"Arthur,Artoria Face,Dragon,Hominidae Servant,Humanoid,King,Riding,Round Table Knight,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,33|33|22|55,アルトリア・ペンドラゴン〔オルタ〕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Helena_Blavatsky_(Archer),"AKA:Also Known AsBlavatskyBlavatskyBattle Name, Elena Blavatsky",,"Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,33|55|11|33,エレナ・ブラヴァツキー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Minamoto_no_Raik%C5%8D_(Lancer),"AKA:Also Known AsMinamoto no Yorimitsu,Minamoto no Raikou (Lancer)Minamoto no Raikou (Lancer)NA Localization",,"Divinity,Genji,Hominidae Servant,Humanoid,Riding,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,33|44|11|55,源頼光,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Ishtar_(Rider),"AKA:Also Known AsInanna, Mistress of Heaven,Tohsaka Rin(遠坂凛,Tōsaka Rin??)",,"Divinity,Hominidae Servant,Humanoid,Immune to Pigify,Levitating Servant,Living Human,Pseudo-Servant,Riding,Servant,Seven Knights Servant,Summer Mode Servant,Weak to Enuma Elish",Female,22|33|55|33,イシュタル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Parvati,"AKA:Also Known AsPar,PārvatīPārvatīNA Localization,Sakura Matou(間桐桜,Matō Sakura??),Goddess Uma(烏摩妃,Umahi??), Loka Mata",,"Costume-Owning,Divinity,Female,Hominidae Servant,Humanoid,Immune to Pigify,Living Human,Pseudo-Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|22|33|55,パールヴァティー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Tomoe_Gozen,"AKA:Also Known AsArcher InfernoArcher InfernoBefore True Name Reveal,Archer of InfernoArcher of InfernoNA Localization (Before True Name Reveal)",,"Demonic,Genji,Hominidae Servant,Humanoid,Oni,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|22|22|55,巴御前;アーチャー・インフェルノアーチャー・インフェルノBefore True Name Reveal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Mochizuki_Chiyome,AKA:Also Known AsAssassin ParaísoAssassin ParaísoBefore True Name Reveal;Assassin of ParaísoAssassin of ParaísoNA Localization (Before True Name Reveal),,"Hominidae Servant,Humanoid,Serpent,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|22|33|44,望月千代女;アサシン・パライソアサシン・パライソBefore True Name Reveal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/H%C5%8Dz%C5%8Din_Inshun,"AKA:Also Known AsHouzouin InshunHouzouin InshunNA Localization,Lancer Purgatorio(ランサー・プルガトリオ??)",,"Hominidae Servant,Humanoid,Loved One,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,33|22|22|44,宝蔵院胤舜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Yagy%C5%AB_Munenori,"AKA:Also Known AsYagyuu Tajima-no-kami MunenoriYagyuu Tajima-no-kami MunenoriNA Localization,Yagyū MunenoriYagyū MunenoriBattle Name, Yagyuu Munenori, Ryūtan",,"Genji,Hominidae Servant,Humanoid,Loved One,Riding,Servant,Seven Knights Servant,Weak to Enuma Elish",Male,44|22|11|44,柳生但馬守宗矩柳生但馬守宗矩Saint Graph Name;柳生但馬守柳生但馬守Battle Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human,,
https://fategrandorder.fandom.com/wiki/Kat%C5%8D_Danz%C5%8D,"AKA:Also Known AsKatou Danzou,Katou ""Black Kite"" DanzoKatou ""Black Kite"" DanzoNA Localization,Flying Katou(飛び加藤,Tobi Katō??), Kite Katou",,"Female,Hominidae Servant,Humanoid,Mechanical,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|33|22|55,加藤段蔵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Osakabehime,AKA:Also Known AsOkki,,"Costume-Owning,Divinity,Hominidae Servant,Humanoid,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|22|33|55,刑部姫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Mecha_Eli-chan,AKA:Also Known AsMagus Aegis Elizabeth Channel,,"Elizabeth,Humanoid,Immune to Pigify,Mechanical,Non-Hominidae Servant,Servant,Threat to Humanity,Weak to Enuma Elish",Female,44|33|22|44,メカエリチャン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Mecha_Eli-chan_Mk.II,"AKA:Also Known AsMagus Aegis Elizabeth Channel II, MK.II",,"Elizabeth,Humanoid,Immune to Pigify,Mechanical,Non-Hominidae Servant,Servant,Threat to Humanity,Weak to Enuma Elish",Female,44|33|22|44,メカエリチャンⅡ号機,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Circe,"AKA:Also Known AsCaster of OkeanosCaster of OkeanosBefore True Name Reveal, Falcon Witch",,"Argo-Related,Hominidae Servant,Humanoid,Levitating Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,33|33|22|44,キルケー;オケアノスのキャスターオケアノスのキャスターBefore True Name Reveal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Nezha,"AKA:Also Known AsNata, Nataku",,"Humanoid,Levitating Servant,Mechanical,Non-Hominidae Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|33|33|44,哪吒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Divinity
https://fategrandorder.fandom.com/wiki/Queen_of_Sheba,"AKA:Also Known AsCaster of MidrashCaster of MidrashBefore True Name Reveal, Bilqis, Makeda, Tituba",,"Hominidae Servant,Humanoid,King,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|33|44|55,シバの女王;ミドラーシュのキャスターミドラーシュのキャスターBefore True Name Reveal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Abigail_Williams,"AKA:Also Known AsAbigailAbigailBattle Name, The Key to the Gate, Sut-Typhon, Yog-Sothoth, All-in-One, One-in-All, Abby",,"Child Servant,Divinity,Enuma Elish Nullification,Existence Outside the Domain,Hominidae Servant,Humanoid,Servant,Threat to Humanity",Female,44|66|44|55,アビゲイル・ウィリアムズ,,,,,,,,,,,,,,,,,,,,,,,,Spaceflight-able Servant,,,,,,,,,
https://fategrandorder.fandom.com/wiki/Ereshkigal,"AKA:Also Known AsThe Goddess of the Netherworld,Tohsaka Rin(遠坂凛,Tōsaka Rin??)",,"Costume-Owning,Divinity,Female,Hominidae Servant,Humanoid,Immune to Pigify,King,Pseudo-Servant,Servant,Seven Knights Servant,Weak to Enuma Elish",Female,44|66|11|44,エレシュキガル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
